mse,learning_rate_init,minibatch_size,r2
0.0283808071017851,0.0007498942093324559,10.0,0.6998593932182134
0.02841445131887279,0.0007498942093324559,21.0,0.699503589533872
0.028371576707343815,0.0007498942093324559,46.0,0.6999570090533976
0.028311795352223057,0.0007498942093324559,100.0,0.7005892254711983
0.02830500525610209,0.0007498942093324559,215.0,0.7006610339846964
0.028318101990077983,0.0007498942093324559,464.0,0.700522529760053
0.0283269003375904,0.0007498942093324559,1000.0,0.7004294830277461
0.02778687413876193,0.001,1.0,0.7061405183204754
0.02762140129208515,0.001,2.0,0.707890472803072
0.027311416635311576,0.001,4.0,0.7111687087828802
0.02730479075960851,0.001,10.0,0.7112387805869288
0.027264939732207377,0.001,21.0,0.7116602242584268
0.027237743218438776,0.001,46.0,0.711947840396882
0.027213917044363777,0.001,100.0,0.7121998135813834
0.027233406059341575,0.001,215.0,0.7119937079283611
0.027230710763915627,0.001,464.0,0.7120222119663787
0.027228432849667417,0.001,1000.0,0.7120463019988503
0.02634248005330341,0.001333521432163324,1.0,0.7214156764823544
0.026345940591709482,0.001333521432163324,2.0,0.7213790796338833
0.025811996194069257,0.001333521432163324,4.0,0.7270257969707343
0.026144041572411174,0.001333521432163324,10.0,0.7235142583109206
0.026007761919599203,0.001333521432163324,21.0,0.7249554808082337
0.025972573774330425,0.001333521432163324,46.0,0.7253276122713954
0.025872663620028897,0.001333521432163324,100.0,0.7263842099300941
0.02594479139858184,0.001333521432163324,215.0,0.7256214241804477
0.025949257349442718,0.001333521432163324,464.0,0.7255741946144796
0.025950508070451173,0.001333521432163324,1000.0,0.7255609676417214
0.025632764069182867,0.0017782794100389228,1.0,0.7289212624000738
0.024536149436699312,0.0017782794100389228,2.0,0.7405184865388722
0.024912358266632222,0.0017782794100389228,4.0,0.7365398982595548
0.024375641980672214,0.0017782794100389228,10.0,0.7422159296409023
0.02426814967625938,0.0017782794100389228,21.0,0.7433527121628064
0.024183964295167455,0.0017782794100389228,46.0,0.7442430128252389
0.02417207013093772,0.0017782794100389228,100.0,0.7443687992997486
0.0242069594668713,0.0017782794100389228,215.0,0.7439998278881971
0.02417650851709259,0.0017782794100389228,464.0,0.744321861243728
0.024162683493048343,0.0017782794100389228,1000.0,0.744468067484112
0.026072953189759183,0.0023713737056616554,1.0,0.7242660519518761
0.022155258621442762,0.0023713737056616554,2.0,0.7656975454503905
0.022134381961444727,0.0023713737056616554,4.0,0.7659183261130726
0.021923554900392245,0.0023713737056616554,10.0,0.7681479231010432
0.02193185996634849,0.0023713737056616554,21.0,0.7680600930570797
0.02222516767221053,0.0023713737056616554,46.0,0.7649582238080663
0.022070645698745,0.0023713737056616554,100.0,0.7665923675697547
0.02223022711436465,0.0023713737056616554,215.0,0.7649047177878651
0.022206916588608953,0.0023713737056616554,464.0,0.7651512377448073
0.022198808826758114,0.0023713737056616554,1000.0,0.7652369812035055
0.02558866072142311,0.0031622776601683794,1.0,0.7293876763928206
0.021662816478737294,0.0031622776601683794,2.0,0.7709053565949595
0.021358924098314885,0.0031622776601683794,4.0,0.7741191638390321
0.021067866951880246,0.0031622776601683794,10.0,0.7771972323458849
0.021312044605780223,0.0031622776601683794,21.0,0.7746149368903239
0.021023973129338996,0.0031622776601683794,46.0,0.7776614305092513
0.021021397448018626,0.0031622776601683794,100.0,0.777688669570903
0.021014163507334885,0.0031622776601683794,215.0,0.7777651719528985
0.021038168465334316,0.0031622776601683794,464.0,0.7775113080429018
0.021041802593062632,0.0031622776601683794,1000.0,0.7774728754043378
0.020503674823308116,0.004216965034285823,1.0,0.7831638339017828
0.020958668015816927,0.004216965034285823,2.0,0.7783520633136028
0.020565145653474125,0.004216965034285823,4.0,0.7825137504774728
0.020039223999561116,0.004216965034285823,10.0,0.7880756234629386
0.02002320329358697,0.004216965034285823,21.0,0.7882450500897046
0.019919266340813157,0.004216965034285823,46.0,0.7893442330678595
0.020458355681494362,0.004216965034285823,100.0,0.7836431054980424
0.020072133194333278,0.004216965034285823,215.0,0.787727592991071
0.0200522520197216,0.004216965034285823,464.0,0.7879378459197521
0.020048607677880546,0.004216965034285823,1000.0,0.7879763865774427
0.019496529288634542,0.005623413251903491,1.0,0.7938148795471858
0.019946028462206,0.005623413251903491,2.0,0.789061210836504
0.019545713809357372,0.005623413251903491,4.0,0.7932947297205414
0.01933305455808871,0.005623413251903491,10.0,0.7955437029962
0.019012609484690364,0.005623413251903491,21.0,0.7989325628839784
0.018876892638266307,0.005623413251903491,46.0,0.8003678334346057
0.01903894013066929,0.005623413251903491,100.0,0.7986541037114563
0.019047637033222004,0.005623413251903491,215.0,0.7985621298081091
0.018945099600029047,0.005623413251903491,464.0,0.7996465121974474
0.018938857302770958,0.005623413251903491,1000.0,0.7997125274760135
0.018651518853160777,0.007498942093324558,1.0,0.8027512689856696
0.017700990633688646,0.007498942093324558,2.0,0.8128035594484603
0.01747358181822871,0.007498942093324558,4.0,0.815208516418672
0.017914940569039063,0.007498942093324558,10.0,0.810540936571433
0.018592407433334894,0.007498942093324558,21.0,0.8033764005173644
0.018083793823695404,0.007498942093324558,46.0,0.8087552326579439
0.0180137881027928,0.007498942093324558,100.0,0.8094955766331715
0.01799890301007566,0.007498942093324558,215.0,0.8096529936066954
0.017936893126294175,0.007498942093324558,464.0,0.8103087777807639
0.01793382910566069,0.007498942093324558,1000.0,0.8103411812641754
0.018527202163160422,0.01,1.0,0.8040659774305701
0.019818705572192126,0.01,2.0,0.7904077112841101
0.01622123041935,0.01,4.0,0.8284527313353025
0.016449728945256002,0.01,10.0,0.8260362501560249
0.016612036570432184,0.01,21.0,0.8243197694044037
0.0167332810381031,0.01,46.0,0.8230375511797714
0.01694758192684912,0.01,100.0,0.8207712168027599
0.016538465444090638,0.01,215.0,0.8250978192471223
0.01655001208896741,0.01,464.0,0.8249757079559537
0.016548786540691845,0.01,1000.0,0.824988668715024
0.017757024207193495,0.01333521432163324,1.0,0.8122109776134342
0.016767226313958973,0.01333521432163324,2.0,0.8226785636549904
0.015541991036049784,0.01333521432163324,4.0,0.8356360126254597
0.016378016283989084,0.01333521432163324,10.0,0.8267946458418627
0.014933830583251003,0.01333521432163324,21.0,0.8420676002356736
0.014679848827434224,0.01333521432163324,46.0,0.8447535787573188
0.014578824289124614,0.01333521432163324,100.0,0.8458219615598005
0.014467362356621022,0.01333521432163324,215.0,0.8470007247970375
0.014434919046453132,0.01333521432163324,464.0,0.8473438283164292
0.014435237026709177,0.01333521432163324,1000.0,0.8473404655231637
0.014699989681138472,0.01778279410038923,1.0,0.8445405795980555
0.0172400360814825,0.01778279410038923,2.0,0.8176783742661572
0.02279554724435383,0.01778279410038923,4.0,0.7589261870775725
0.012894674830800978,0.01778279410038923,10.0,0.8636326474405653
0.01337565131097097,0.01778279410038923,21.0,0.85854609116018
0.013431537009122974,0.01778279410038923,46.0,0.8579550731777241
0.014234178710190832,0.01778279410038923,100.0,0.8494667533662794
0.013286752979278699,0.01778279410038923,215.0,0.8594862335289405
0.013252563174249526,0.01778279410038923,464.0,0.8598478070666628
0.01325689607102713,0.01778279410038923,1000.0,0.8598019846112517
0.01576088201090262,0.023713737056616554,1.0,0.8333211358928929
0.013211035371706325,0.023713737056616554,2.0,0.8602869834371207
0.012434489734119116,0.023713737056616554,4.0,0.8684993248981399
0.012795163963429761,0.023713737056616554,10.0,0.8646850224490371
0.015065173549206922,0.023713737056616554,21.0,0.8406785855625831
0.0121162395807908,0.023713737056616554,46.0,0.8718649724565685
0.013291747157234756,0.023713737056616554,100.0,0.8594334177088431
0.012184695106199746,0.023713737056616554,215.0,0.8711410225399886
0.012057519331100315,0.023713737056616554,464.0,0.8724859671770242
0.012054361297652746,0.023713737056616554,1000.0,0.8725193648909014
0.013057656263609139,0.03162277660168379,1.0,0.8619090408510216
0.021325488073369682,0.03162277660168379,2.0,0.7744727657919095
0.013665080323472776,0.03162277660168379,4.0,0.8554852409482394
0.011881933473519912,0.03162277660168379,10.0,0.8743428715859608
0.013104750845674648,0.03162277660168379,21.0,0.8614109931250854
0.010959878407752328,0.03162277660168379,46.0,0.8840940448324854
0.011103907655274465,0.03162277660168379,100.0,0.882570866665262
0.011188281641520739,0.03162277660168379,215.0,0.8816785714131314
0.01123198463280434,0.03162277660168379,464.0,0.8812163913815702
0.011230401335280752,0.03162277660168379,1000.0,0.8812331355100137
0.021830106744478696,0.042169650342858224,1.0,0.7691361820366662
0.011119454938040845,0.042169650342858224,2.0,0.8824064467153087
0.01159372485896732,0.042169650342858224,4.0,0.8773908155059951
0.014767270604140861,0.042169650342858224,10.0,0.8438290516636189
0.011231802602601253,0.042169650342858224,21.0,0.8812183164380145
0.01059252449868052,0.042169650342858224,46.0,0.8879789880892801
0.010051114754601811,0.042169650342858224,100.0,0.893704655034641
0.010659488236571726,0.042169650342858224,215.0,0.887270814539072
0.010550975714088178,0.042169650342858224,464.0,0.8884183863549414
0.010560472267620543,0.042169650342858224,1000.0,0.888317955760092
0.012868574724123793,0.05623413251903491,1.0,0.8639086685497277
0.010708110791471123,0.05623413251903491,2.0,0.8867566077697421
0.009331979817589875,0.05623413251903491,4.0,0.9013098508833233
0.009800739359546323,0.05623413251903491,10.0,0.8963524945666768
0.009580639619046902,0.05623413251903491,21.0,0.8986801545739869
0.010438186146088765,0.05623413251903491,46.0,0.8896111899724211
0.010163658420523762,0.05623413251903491,100.0,0.8925144519492209
0.010250664867152835,0.05623413251903491,215.0,0.8915943171697017
0.0101873618500708,0.05623413251903491,464.0,0.8922637768467989
0.01018608783324892,0.05623413251903491,1000.0,0.8922772501839242
0.016945231341281876,0.07498942093324558,1.0,0.8207960753691816
0.011472540678336229,0.07498942093324558,2.0,0.8786723961663521
0.015060006229213562,0.07498942093324558,4.0,0.8407332324425214
0.0109640424368582,0.07498942093324558,10.0,0.8840500082334553
0.010290143696346846,0.07498942093324558,21.0,0.8911768096722289
0.009969804706059253,0.07498942093324558,46.0,0.8945645476803821
0.010595514646518076,0.07498942093324558,100.0,0.8879473658460115
0.0099748430620414,0.07498942093324558,215.0,0.894511264656533
0.010047272467312861,0.07498942093324558,464.0,0.8937452890601005
0.010048712099009939,0.07498942093324558,1000.0,0.8937300642664732
0.017246832872353453,0.1,1.0,0.8176064949524766
0.010786509740130828,0.1,2.0,0.885927501397348
0.010243973606136911,0.1,4.0,0.891665080454701
0.011167387632874299,0.1,10.0,0.8818995355460666
0.009746559889032062,0.1,21.0,0.8969254683759467
0.010304690869290731,0.1,46.0,0.8910229663619003
0.010734359221508033,0.1,100.0,0.8864790180701224
0.009778466553830972,0.1,215.0,0.8965880401379553
0.010025349937983171,0.1,464.0,0.8939771302910989
0.010021951564089023,0.1,1000.0,0.8940130697201294
